Machine_ID,Scheduled_Hours,Actual_Uptime_Hours,Uptime_Percentage,Downtime_Duration,Number_of_Breakdowns,MTBF_Hours,MTTR_Hours,Energy_Consumption_kWh,Output_Quantity,Reject_Quantity,Maintenance_Parts_Cost,Utilization_Rate,Net_Profit,DownTime_Cost
MCH089,196,151.0549007531247,94.5021732973922,13.143278818494506,4,67.17314570988577,2.2902648147597064,5561.638068877313,2594,11,765.9761939404453,73.71355859221802,28127.995101081862,832.2376667396417
MCH090,173,137.02402098565636,88.86831528149803,17.49044759588042,3,107.57583245674692,4.637889610952223,4999.911193808283,3799,30,3608.268418009684,64.45950751355127,36055.540295690356,4656.68441096302
MCH091,175,138.57950092317014,87.09034111109236,9.640057257043322,3,118.4354763433313,4.969647569403338,5632.913954801292,2537,16,3779.538000154592,82.81637965614567,42685.231778755784,2347.6550667709375
MCH092,174,175.69063790304833,97.52395355198949,10.796324543005754,1,105.35795326413748,0.7021008454802713,5034.8612846556825,4520,32,711.3784599416291,83.26256817751954,19534.535742959077,989.9939672062271
MCH093,194,167.09308379897567,99.76603271055328,10.288085024881484,2,68.15375007277896,3.9245356557292643,4388.621223961207,1359,10,4676.232876029817,88.58782700942936,45005.54855499318,1581.739127489219
MCH094,190,136.06736056736742,92.88535273454029,13.670420893375983,1,112.8421685281213,2.1727582988105443,4616.530948111495,2723,27,910.1328775010489,69.60877732833542,12228.512567834781,348.932689475817
MCH095,178,135.04640836689984,87.57518928772456,3.6533738403699454,4,162.6767071712627,2.2660618380326603,5556.51169576004,3866,31,1786.5524019704108,77.7508535636898,12786.074138802396,2394.672898136287
MCH096,164,172.0581478875472,89.08460989779053,1.5694982075808812,4,60.65114967998832,3.894192380061602,4315.227018047763,3077,0,3525.75415759417,71.29471676170625,17004.74286307658,4280.328042360159
MCH097,194,134.3657803818516,85.275860148212,6.850668890232628,4,62.027002112285516,4.632918944654339,4529.565297313549,2802,46,1264.4266748201435,63.238149444627524,10378.889129618501,4674.544234432778
MCH098,150,179.31160355742136,98.71448209840749,14.388934491996288,1,103.21569377539763,4.779178675261468,2625.9068640144023,3011,27,749.3714979900999,95.06455308063566,15364.365110729492,4669.750816767854
MCH099,174,172.37453362938976,86.76626624335212,4.835215590336019,3,191.25885674283876,3.0970516371724437,3895.6848804644105,3155,41,1990.159201238674,89.15479217953364,9788.529330628007,713.627125580859
MCH100,156,134.88092683851397,93.6477471327138,13.795216233173429,3,150.2858970084371,2.1070452168522626,4865.588447832396,1843,6,3946.872086848306,72.05852237835202,41978.85876434256,1972.0640243041792
MCH101,158,135.0902628451115,89.1108283103081,19.428328876038137,0,151.80049350088473,4.043970886364507,3083.7707932654616,2625,1,2361.5540554336712,83.97491971487945,11253.604634898107,238.32092228846122
MCH102,173,189.19837471007054,93.3126700377369,2.7841135999989493,4,104.28799862567975,1.6295062246803511,2809.01672209814,3764,41,3438.378148585727,68.05055152537889,38628.390090193556,4290.310190360216
MCH103,150,152.45624774536722,94.77130582527796,13.7794402462774,3,139.04911868128076,3.03833312975083,3255.3072328976623,1890,23,3108.285937526615,95.60946487183084,7156.124056100018,1857.9032339042417
MCH104,193,152.23852882401346,97.44612705560803,9.431254166786852,0,51.51967760416151,2.113603076861929,2966.0025119713337,2991,3,599.9831691151119,64.5962537344764,47683.41473812618,3192.4734366719504
MCH105,157,178.76797403545015,88.09631907640905,17.494702833172603,3,145.41440696143133,3.4548398316854425,2859.6505481455833,2982,43,4948.42994170568,60.153485820312035,37002.20393874947,3603.002346578714
MCH106,173,186.83491464303154,85.16493742987721,4.3658459995003325,4,186.99304213643552,1.581795108020781,3699.4033714723478,1959,18,686.4263996872448,80.08032790956729,5305.8446863750305,2206.2388817414612
MCH107,160,189.16006382937226,87.05328445103211,14.159893092297127,2,141.88602025172287,1.3621682558067159,5631.354055534137,2468,25,4855.112319418183,83.32511293811477,39373.54250900963,1601.5674490961908
MCH108,166,175.20269111553648,98.50027962772158,16.924190503314094,4,181.05478901995176,4.6320758900394665,4028.2385869548734,3940,10,2974.3888026397917,83.15861281183217,28133.68643447834,4814.843259568129
MCH109,157,152.57557513185495,98.10835116343773,18.947670170006443,1,158.59595831991408,0.958116573272916,2751.681523261292,2461,39,4834.2156217927995,62.18047709751305,40071.43266508039,4825.992302616885
MCH110,184,135.01004300192014,93.96119653255462,13.98171253750327,3,68.08376246055354,2.7768105848071922,2307.8866775234965,1731,49,1016.3911973622595,72.5617522767373,28512.35640007648,1518.2382033471074
MCH111,184,176.6288149556462,94.0077529065048,10.44632051616012,3,185.36799609287627,1.4938375233335401,4784.624580551701,4961,42,2706.8383363348094,79.96795787365328,33846.11859359096,2450.1629740478447
MCH112,182,163.5042549841483,94.97555011819384,12.739097563823062,1,59.96657665336623,0.6751848349655035,3531.1950577455514,1605,10,1262.7684133972639,68.66316742508964,40384.92449277682,4866.93637743411
MCH113,154,155.4533205548186,87.63056917935174,17.509194705095645,1,130.09512088216457,0.6620846823114188,5287.323786341437,3504,44,729.3869466009909,94.90503541943585,23229.862456453553,123.85519751196581
MCH114,191,184.38126310568416,98.71617918887439,11.841585186137763,2,71.32056856901865,1.288497974476223,4638.04307456308,1614,2,3278.881017780402,63.48437157845736,5121.866741920344,2122.1234170578314
MCH115,188,136.67184893836907,91.2815578733811,1.5773541342399002,3,51.75599160963561,4.400466595277001,5184.965802165474,4806,11,1435.0253943276116,79.49537766688172,43247.59231753348,592.2419934367454
MCH116,190,159.55750625745156,90.74707792374247,18.688025214632578,3,113.30513901914586,1.77115434789662,3087.784157673795,3745,2,3144.636582293957,87.65664230052607,22140.066318109817,2594.874031256753
MCH117,177,130.68121868604516,92.78376557924257,14.101008269599662,2,94.25610614812344,4.777066267588831,4769.435689844233,3004,41,1005.6401687704354,70.4700440053793,27321.922670746237,220.88277724838701
MCH118,156,158.11963851964757,85.70448950162583,13.853754329767684,0,122.90007406964045,3.117300318451371,3056.2479387748754,2719,26,1993.9391214471625,84.96962947990073,5349.498896928592,2093.8023138140766
MCH119,158,133.37819654091024,87.4942505313412,5.097827895556627,2,136.57998301018262,2.4647638539594476,5756.273917801167,4566,48,4017.346511239612,93.17540600569498,27144.140465754408,1181.425466448142
MCH120,157,137.12907497608433,96.07050424639556,13.518823934420487,4,56.5608608463421,3.1103997560125456,4545.497126133498,1673,1,2466.7318482898445,67.6134790038019,49391.93307072783,2713.2109760478297
MCH121,161,137.0515748066263,86.2419800188769,8.483423707429012,3,68.45049426856184,2.825142733518205,3298.0472007013686,2270,48,3324.8543670380136,96.68882367299452,17522.044736844633,4980.368880593428
MCH122,183,168.9526181269638,94.04728164199582,13.37342656378835,1,133.7963594675638,3.9144931419079634,3078.0474491690907,3590,15,3413.560733354957,82.14234130649432,22793.822160907013,4022.6269151210636
MCH123,182,174.7626927559254,88.68023664521982,3.0252675758518235,4,101.47510297589874,1.7712322968778351,2763.7063402865742,2587,1,4296.897697942821,71.96928017204242,35923.54984109045,4243.646248959665
MCH124,197,165.0021259058296,90.83943421062965,13.499060787457685,3,159.3760231324172,2.088726762201361,4778.563835574911,3904,29,1962.152574829886,77.23433101529082,41665.71503856464,3212.798438059496
MCH125,172,187.73035290847253,89.3304060515605,19.988860789642665,2,147.84374728879095,4.523424361399628,2874.8624519917093,2611,19,3592.830031621329,72.48767535145552,23782.623080274512,303.64325653406695
MCH126,173,152.49223477142223,90.33509074697423,1.9160287383505645,4,176.84065444848602,4.7590543091768245,4381.213063709956,1896,37,4827.271131707746,89.00444639733264,18935.099168058165,1113.3086126163062
MCH127,186,147.14272517691165,95.78568857776368,19.56630950020503,3,153.8739240003838,4.516512023689136,3058.5401077014294,2462,27,3786.0950046104062,91.85202653660528,47202.16099932802,4632.81632659057
MCH128,184,182.1159476913676,89.45682573434763,8.731251253734541,0,114.48966160852223,2.387515972807911,4647.875779175474,1277,24,2704.4171452298506,93.31749569274643,35471.523500225114,1893.954277850881
MCH129,193,143.41575031116716,93.49606960445345,17.544315556407923,0,150.94499335916487,4.011644763530968,5259.758914162157,1551,31,3338.2285002136814,99.43072998342964,10355.958702191348,607.8199597558984
MCH130,189,187.7933523664367,92.1407560329865,15.865324197107196,1,91.30717613831277,2.6435107998549445,5112.1009725786125,2636,9,3828.573039933987,91.65137169986734,8101.754516059188,3541.7862927443894
MCH131,171,130.72926848138897,94.95506748043972,11.773308958746687,3,95.9470248167319,2.7389293346574597,5043.405323723127,3158,41,3255.240945622426,84.05536282754254,26759.74328556661,1567.3428472778476
MCH132,176,188.19272960245834,99.05244608987137,15.030534975775204,0,168.347773988119,1.4210604907577777,2750.8896227690084,3432,39,575.0411607042762,73.56881193567135,14904.05297212726,1417.3988732304413
MCH133,184,132.58959471703457,95.98858145815376,17.69179566472561,2,116.96292746023732,3.160086364663324,2353.539787938075,4904,32,1376.4807395925163,81.78381794842997,16429.313901931404,4990.089532235475
MCH134,150,183.46858682188426,88.22410567886135,8.678666111369626,3,169.75705107775286,1.3376115398900656,4795.795313949542,1760,12,4147.106977469597,61.642726911616215,44496.14804725317,4304.880732630606
MCH135,184,161.662066545178,85.46774702591927,7.213630069701535,2,173.36335605024175,1.992041145802372,3473.3888551774053,4262,40,1726.927912906181,89.79300302119653,9030.47109423398,2098.895310002421
MCH136,186,189.57788776715802,88.93396066449738,13.68427432570811,2,178.63435064919256,4.347635907289709,3729.3849056133895,4561,41,3792.0295380251027,77.83822180368406,37191.38518530004,4903.279918300846
MCH137,196,134.42779388412393,93.92616896050382,16.34907289688391,0,187.4952853761811,1.4318411414488486,2124.5963711735644,3741,46,2174.540968587644,60.8009291892875,17201.401402126463,3285.5547947541468
MCH138,163,163.23125706407924,85.77138720226375,15.483417560755699,3,114.64778307699444,0.8202122832804477,3038.3057971001967,2449,36,2848.479476710744,62.50027766041643,39214.7699631862,3735.910014210825
MCH139,152,188.15815213714595,92.44549370801855,16.158459328314056,4,97.83002274817082,0.8105341667576733,2134.705615497856,1404,15,805.8798491873167,75.49865855287027,37508.51230085951,254.41391110283678
MCH140,150,161.38587065020891,93.95264273375334,9.276082981445727,0,137.32981198911708,4.733530342263985,5516.743090404991,2358,44,1315.515024723693,83.33686076073741,5332.635564993187,695.8657708054798
MCH141,154,167.76391828811575,90.01365836225442,16.53885010732541,0,105.67586351564414,2.781141970828256,2973.586732874122,2232,21,4807.386335836555,78.56815795808507,27911.09358147196,3202.1171198315683
MCH142,175,171.74492133907702,96.56368305618733,3.2839720520415603,3,140.16112502003494,2.3423543231765827,4229.348678292032,1021,19,4505.621240511113,84.7681726916862,11269.376707012087,4505.217514982472
MCH143,163,157.2724638860664,86.59897379700658,11.34529286125614,3,155.8378793965737,4.148953614535633,2155.9172826445215,1677,49,3435.237999045726,79.21177035165422,43980.21637604046,3156.344257829219
